"","Bio_Nurs_WW","Bio_Blu_WW","Bio_Rec_WW","Bio_Coast_WW","Nurs_Blu_WW","Nurs_Rec_WW","Nurs_Coast_WW","Blue_Rec_WW","Blue_Coast_WW","Rec_Coast_WW"
"1",0.144368910259536,0.0640404178330033,0.124403827209863,0.0781534980347024,0.0442313881926089,0.129121191727869,0.104016099510057,0.117599248342745,0.0333856762476958,0.0815183996722878
