"","Bio_Nurs_WW","Bio_Blu_WW","Bio_Rec_WW","Bio_Coast_WW","Nurs_Blu_WW","Nurs_Rec_WW","Nurs_Coast_WW","Blue_Rec_WW","Blue_Coast_WW","Rec_Coast_WW"
"1",0.143864598025388,0.0578279266572638,0.076163610719323,0.0578279266572638,0.0126939351198872,0.0916784203102962,0.0479548660084626,0.0409026798307475,0.0380818053596615,0.0169252468265162
