"","Bio_Nurs_WW","Bio_Blu_WW","Bio_Rec_WW","Bio_Coast_WW","Nurs_Blu_WW","Nurs_Rec_WW","Nurs_Coast_WW","Blue_Rec_WW","Blue_Coast_WW","Rec_Coast_WW"
"1",0.0501285347043702,0.0359897172236504,0.0475578406169666,0.0295629820051414,0.0038560411311054,0.0655526992287918,0.0218508997429306,0.0437017994858612,0.0167095115681234,0.0244215938303342
